step,time,environment,noise,atomic_frequency,true_detuning,excitation_probability_plus,excitation_probability_minus,measured_frequency,measured_offset,estimated_offset,servo_correction,corrected_offset,fractional_frequency
35,35.0,"{'time': 35.0, 'dt': 1.0, 'elapsed_time': 35.0, 'temperature': 299.99394663249655, 'magnetic': 4.9736576846252595e-05, 'laser_power': 0.9990143098112693, 'pressure': 101327.06520041321, 'humidity': 44.72681673002703}","{'white': -6.547876954293904e-05, 'random_walk': -3.91608885428583e-06, 'flicker': -2.614071594976585e-06, 'laser_phase': -1.9506121558547534e-06, 'qpn': -3.8338127229588576e-14, 'temperature': -1.210673500690973e-07, 'zeeman': -1.317115768737039e-09, 'blackbody': -6.537439032802582e-08, 'aging': 1.75e-08, 'total': -7.412980104256019e-05}",429228004229873.0,-0.00038092406748857716,0.5001196708240572,0.4998803291759428,429228004229873.0,-0.0005983541202859988,-0.0005492149712539515,-2.8211255002510676e-05,-0.00035271281248606647,-1.3940239555421699e-18
36,36.0,"{'time': 36.0, 'dt': 1.0, 'elapsed_time': 36.0, 'temperature': 300.00223493299274, 'magnetic': 4.990238866650606e-05, 'laser_power': 0.9991435901274925, 'pressure': 101326.96457724189, 'humidity': 44.74657170240662}","{'white': 1.725879177221195e-05, 'random_walk': -2.336997597875395e-06, 'flicker': -1.5527063676117355e-06, 'laser_phase': -1.8881876040536085e-07, 'qpn': 8.574784188076285e-15, 'temperature': 4.469865985470279e-08, 'zeeman': -4.88056667469707e-10, 'blackbody': 2.413754604883194e-08, 'aging': 1.8000000000000002e-08, 'total': 1.3266617204130306e-05}",429228004229873.0,-0.00033944619528193616,0.5001066401665302,0.4998933598334698,429228004229873.0,-0.0005332008326509874,-0.000539317689296768,-2.7824254442510853e-05,-0.0003116219408394253,-1.2422321642495436e-18
37,37.0,"{'time': 37.0, 'dt': 1.0, 'elapsed_time': 37.0, 'temperature': 300.01358361559454, 'magnetic': 4.992725525664726e-05, 'laser_power': 0.9989809470057011, 'pressure': 101327.47843005208, 'humidity': 44.773078090281565}","{'white': 0.0001306001741706825, 'random_walk': -2.1176150965115384e-06, 'flicker': -3.452071885019248e-06, 'laser_phase': 1.7607131669278793e-06, 'qpn': 1.2862693153848404e-14, 'temperature': 2.716723118908249e-07, 'zeeman': -3.637237167637193e-10, 'blackbody': 1.467130125108719e-07, 'aging': 1.85e-08, 'total': 0.00012722772196962722}",429228004229873.0,-0.00018439421886979807,0.500057929152207,0.4999420708477929,429228004229873.0,-0.00028964576103532313,-0.0003850119515944696,-2.018596994771483e-05,-0.00016420824892208325,-6.7480629917195105e-19
38,38.0,"{'time': 38.0, 'dt': 1.0, 'elapsed_time': 38.0, 'temperature': 300.01589570245665, 'magnetic': 4.994776104267003e-05, 'laser_power': 0.9984196651395558, 'pressure': 101326.74478185142, 'humidity': 44.860162925087494}","{'white': 0.0001535755991995992, 'random_walk': -1.9343806592896322e-06, 'flicker': -9.229209855119822e-06, 'laser_phase': -2.177492994965969e-06, 'qpn': 4.9527837966937485e-14, 'temperature': 3.1791404913292355e-07, 'zeeman': -2.6119478664984587e-10, 'blackbody': 1.716872313750267e-07, 'aging': 1.9e-08, 'total': 0.00014074285582547295}",429228004229873.0,-2.3465393096610296e-05,0.5000073718706564,0.4999926281293437,429228004229873.0,-3.685935328165413e-05,-0.00016984181256556033,-9.461431358782476e-06,-1.400396173782782e-05,-8.587359845681016e-20
39,39.0,"{'time': 39.0, 'dt': 1.0, 'elapsed_time': 39.0, 'temperature': 300.01778934410083, 'magnetic': 4.993137629006167e-05, 'laser_power': 0.9983070882220101, 'pressure': 101327.44060836051, 'humidity': 44.80760738248357}","{'white': 0.00017236657207832972, 'random_walk': -2.1138998725722328e-06, 'flicker': -1.0222225475287778e-05, 'laser_phase': 2.32596083163783e-06, 'qpn': -3.321137046130464e-14, 'temperature': 3.557868820166732e-07, 'zeeman': -3.431185496916562e-10, 'blackbody': 1.9214200584583283e-07, 'aging': 1.9500000000000003e-08, 'total': 0.00016292349329820902}",429228004229873.0,0.0001489195315603812,0.4999532155494356,0.5000467844505644,429228004229873.0,0.00023392225282192758,7.969810327974216e-05,3.0315040541385977e-06,0.00014588802750624261,5.44983669557242e-19
40,40.0,"{'time': 40.0, 'dt': 1.0, 'elapsed_time': 40.0, 'temperature': 299.9916199610569, 'magnetic': 4.9997767680828726e-05, 'laser_power': 0.9981944312494798, 'pressure': 101327.38923525995, 'humidity': 44.803283089907666}","{'white': -8.947270189558264e-05, 'random_walk': -1.4705730778831883e-06, 'flicker': -1.1173028542056949e-05, 'laser_phase': -8.151704063572199e-09, 'qpn': -4.903286955735377e-15, 'temperature': -1.6760077886146976e-07, 'zeeman': -1.1161595856383045e-11, 'blackbody': -9.050062850294114e-08, 'aging': 2e-08, 'total': -0.0001023625677934499}",429228004229873.0,4.352545971279271e-05,0.4999863260735538,0.5000136739264461,429228004229873.0,6.836963223080805e-05,7.26967231309317e-05,2.6959743913242612e-06,4.082948532146845e-05,1.592851155028382e-19
41,41.0,"{'time': 41.0, 'dt': 1.0, 'elapsed_time': 41.0, 'temperature': 300.0039575210848, 'magnetic': 5.013858283653523e-05, 'laser_power': 0.9983300021404566, 'pressure': 101327.6634199514, 'humidity': 44.704708823057956}","{'white': 3.375745487989336e-05, 'random_walk': -6.309121656947167e-08, 'flicker': -9.602801153342527e-06, 'laser_phase': 1.024860419986421e-06, 'qpn': -6.150516303093067e-14, 'temperature': 7.915042169656773e-08, 'zeeman': 6.929141826761531e-10, 'blackbody': 4.274207347011566e-08, 'aging': 2.05e-08, 'total': 2.525950827781198e-05}",429228004229873.0,6.608899359928043e-05,0.49997923753032836,0.5000207624696716,429228004229873.0,0.00010381234835821207,9.192723710259464e-05,3.675885537327927e-06,6.241310806195251e-05,2.418582835583472e-19
42,42.0,"{'time': 42.0, 'dt': 1.0, 'elapsed_time': 42.0, 'temperature': 300.00010913592496, 'magnetic': 5.005010232440989e-05, 'laser_power': 0.997804095503222, 'pressure': 101327.1710753689, 'humidity': 44.69390847456175}","{'white': -4.871840193011795e-06, 'random_walk': -9.063214868623428e-07, 'flicker': -1.4736586340126413e-05, 'laser_phase': -1.3976228998455853e-06, 'qpn': -1.0023703221024361e-14, 'temperature': 2.182718499170733e-09, 'zeeman': 2.505116220494265e-10, 'blackbody': 1.1786686326980592e-09, 'aging': 2.1000000000000003e-08, 'total': -2.1887759031115923e-05}",429228004229873.0,4.0525349030836584e-05,0.49998726858612136,0.5000127314138786,429228004229873.0,6.365706939306937e-05,7.445531259044825e-05,2.8171803742386973e-06,3.770816865659789e-05,1.483059557292488e-19
43,43.0,"{'time': 43.0, 'dt': 1.0, 'elapsed_time': 43.0, 'temperature': 300.009769889712, 'magnetic': 4.9915959982903634e-05, 'laser_power': 0.9979292064743581, 'pressure': 101326.88556914486, 'humidity': 44.68364665035242}","{'white': 9.159025423560132e-05, 'random_walk': -2.232714204601907e-06, 'flicker': -1.3109770243141684e-05, 'laser_phase': -7.705795860904091e-07, 'qpn': -9.830192830858824e-15, 'temperature': 1.9539779424007977e-07, 'zeeman': -4.202000854818398e-10, 'blackbody': 1.0551996334180832e-07, 'aging': 2.15e-08, 'total': 7.579918774943352e-05}",429228004229873.0,0.00011350735640603142,0.4999643406123289,0.5000356593876711,429228004229873.0,0.00017829693835555438,0.00013863296676033067,6.053789676084884e-06,0.00010745356672994653,4.15389808210341e-19
44,44.0,"{'time': 44.0, 'dt': 1.0, 'elapsed_time': 44.0, 'temperature': 300.01065298688246, 'magnetic': 4.9972292727116915e-05, 'laser_power': 0.9987014452043615, 'pressure': 101326.77060492233, 'humidity': 44.65517658676184}","{'white': 0.00010027578253046042, 'random_walk': -1.6945987675979808e-06, 'flicker': -5.111802681613799e-06, 'laser_phase': -2.4590342588392545e-07, 'qpn': -2.087827835012109e-14, 'temperature': 2.1305973764924604e-07, 'zeeman': -1.3853636441543811e-10, 'blackbody': 1.150583867266655e-07, 'aging': 2.2000000000000002e-08, 'total': 9.357345722249792e-05}",429228004229873.0,0.00020102702395244446,0.49993684549800577,0.5000631545019942,429228004229873.0,0.00031577250997116835,0.000248111225216259,1.1577324843924554e-05,0.00018944969910851992,7.356754611986044e-19
45,45.0,"{'time': 45.0, 'dt': 1.0, 'elapsed_time': 45.0, 'temperature': 299.99840136479827, 'magnetic': 4.999737362443053e-05, 'laser_power': 0.9988546596233704, 'pressure': 101326.19299878778, 'humidity': 44.666597544107994}","{'white': -2.2385881688049952e-05, 'random_walk': -1.4521019763267593e-06, 'flicker': -3.7177556211838642e-06, 'laser_phase': -1.7258572192583156e-06, 'qpn': 2.7146934488362264e-15, 'temperature': -3.197270403461516e-08, 'zeeman': -1.3131877847361854e-11, 'blackbody': -1.7265122174930573e-08, 'aging': 2.2500000000000003e-08, 'total': -2.930834746019159e-05}",429228004229873.0,0.00016014135164832833,0.49994969011069745,0.5000503098893025,429228004229873.0,0.00025154944651273325,0.0002502361628383238,1.1733618957595458e-05,0.00014840773269073288,5.8605087280842e-19
46,46.0,"{'time': 46.0, 'dt': 1.0, 'elapsed_time': 46.0, 'temperature': 300.0029367806027, 'magnetic': 5.0249199819451004e-05, 'laser_power': 0.9998503489478426, 'pressure': 101325.74251713675, 'humidity': 44.65889642514838}","{'white': 2.2822833013890515e-05, 'random_walk': 1.065372061207161e-06, 'flicker': 6.038242997342871e-06, 'laser_phase': -1.3579789690172712e-06, 'qpn': -8.621500846475283e-15, 'temperature': 5.873561205362421e-08, 'zeeman': 1.2459990972550069e-09, 'blackbody': 3.171769624471665e-08, 'aging': 2.3e-08, 'total': 2.868316840219737e-05}",429228004229873.0,0.00017709090109293025,0.49994436525272573,0.5000556347472742,429228004229873.0,0.0002781737363712067,0.0002675025328448449,1.2650437964490482e-05,0.00016444046312843978,6.480791878207247e-19
47,47.0,"{'time': 47.0, 'dt': 1.0, 'elapsed_time': 47.0, 'temperature': 299.9860346216138, 'magnetic': 5.018265312347112e-05, 'laser_power': 1.0000156340022457, 'pressure': 101326.33059360446, 'humidity': 44.62926430475823}","{'white': -0.0001463442001837003, 'random_walk': 4.7466504724367447e-07, 'flicker': 7.012443715560286e-06, 'laser_phase': 1.9191756440962275e-06, 'qpn': -2.1872515132308254e-14, 'temperature': -2.793075677243451e-07, 'zeeman': 9.132656173555874e-10, 'blackbody': -1.5081555518112184e-07, 'aging': 2.3500000000000002e-08, 'total': -0.00013734362565596074}",429228004229873.0,2.7096837472479033e-05,0.49999148727744647,0.5000085127225535,429228004229873.0,4.2563612767665404e-05,0.00012848263484445182,5.7251395914397174e-06,2.1371697881039317e-05,9.916317749125816e-20
48,48.0,"{'time': 48.0, 'dt': 1.0, 'elapsed_time': 48.0, 'temperature': 299.9941421215587, 'magnetic': 4.996244462679313e-05, 'laser_power': 0.999933519341861, 'pressure': 101325.77277452644, 'humidity': 44.610207047294764}","{'white': -6.541464400677966e-05, 'random_walk': -1.6726239824949803e-06, 'flicker': 5.49786974127972e-06, 'laser_phase': -1.6908850525951823e-06, 'qpn': -1.5883182820982213e-14, 'temperature': -1.1715756882608731e-07, 'zeeman': -1.8777686603437585e-10, 'blackbody': -6.326323419427872e-08, 'aging': 2.4000000000000003e-08, 'total': -6.343689189635969e-05}",429228004229873.0,-4.206519401532037e-05,0.5000132151704474,0.4999867848295525,429228004229873.0,-6.607585223722401e-05,8.238877028218805e-06,-2.8540052396628957e-07,-4.177979349135408e-05,-1.5394114919360455e-19
49,49.0,"{'time': 49.0, 'dt': 1.0, 'elapsed_time': 49.0, 'temperature': 299.9919295225014, 'magnetic': 4.995414503256408e-05, 'laser_power': 0.9990579791790897, 'pressure': 101325.02379641321, 'humidity': 44.724465261950286}","{'white': -8.768607781675883e-05, 'random_walk': -1.7668865367475373e-06, 'flicker': -3.840559189631407e-06, 'laser_phase': -2.3348750254343875e-06, 'qpn': 6.387741336084894e-14, 'temperature': -1.6140954997240443e-07, 'zeeman': -2.292748371796131e-10, 'blackbody': -8.715763988742829e-08, 'aging': 2.45e-08, 'total': -9.585269496939176e-05}",429228004229873.0,-0.00013763248846074584,0.5000432385214104,0.49995676147858953,429228004229873.0,-0.000216192607052218,-0.00013046740827907209,-7.246808270986649e-06,-0.00013038568018975918,-5.036777771294626e-19
50,50.0,"{'time': 50.0, 'dt': 1.0, 'elapsed_time': 50.0, 'temperature': 299.9878384487902, 'magnetic': 4.984584212374169e-05, 'laser_power': 1.0000235369842958, 'pressure': 101326.47585406958, 'humidity': 44.67139762527001}","{'white': -0.0001287422581274031, 'random_walk': -2.863672115202177e-06, 'flicker': 5.728064370938303e-06, 'laser_phase': 4.623557999985905e-06, 'qpn': -3.5146998864760247e-14, 'temperature': -2.432310241954383e-07, 'zeeman': -7.707893812915486e-10, 'blackbody': -1.313367665017128e-07, 'aging': 2.5000000000000002e-08, 'total': -0.00012160464648690651}",429228004229873.0,-0.0002519903266766657,0.5000791650955755,0.49992083490442446,429228004229873.0,-0.0003958254778775594,-0.0002944677144799974,-1.5505717123928912e-05,-0.00023648460955273678,-9.22179992863595e-19
51,51.0,"{'time': 51.0, 'dt': 1.0, 'elapsed_time': 51.0, 'temperature': 299.99704472935133, 'magnetic': 4.9884622415123495e-05, 'laser_power': 1.000886708957284, 'pressure': 101325.95290844898, 'humidity': 44.665705780467505}","{'white': -3.6824895678803056e-05, 'random_walk': -2.5221165642616674e-06, 'flicker': 1.3798746155872432e-05, 'laser_phase': -1.5706318215708023e-06, 'qpn': -7.358335378263292e-15, 'temperature': -5.910541297339478e-08, 'zeeman': -5.768879243825346e-10, 'blackbody': -3.1916451393032076e-08, 'aging': 2.55e-08, 'total': -2.718499666841224e-05}",429228004229873.0,-0.00026366960622114903,0.5000828342494089,0.499917165750591,429228004229873.0,-0.00041417124704484776,-0.0003684485661785048,-1.9278449422089984e-05,-0.00024439115679905903,-9.649213074714445e-19
52,52.0,"{'time': 52.0, 'dt': 1.0, 'elapsed_time': 52.0, 'temperature': 300.00851513899215, 'magnetic': 4.993156035011645e-05, 'laser_power': 1.0006542954738047, 'pressure': 101325.86693879774, 'humidity': 44.603646874439654}","{'white': 7.77337576061744e-05, 'random_walk': -2.087350489795049e-06, 'flicker': 1.0538091184134694e-05, 'laser_phase': -2.1298586301939259e-07, 'qpn': -4.124687425109945e-14, 'temperature': 1.7030277984304123e-07, 'zeeman': -3.4219824941774796e-10, 'blackbody': 9.196741659927369e-08, 'aging': 2.6e-08, 'total': 8.625944039444068e-05}",429228004229873.0,-0.00015813171640461835,0.5000496785437739,0.49995032145622603,429228004229873.0,-0.00024839271886969994,-0.0002942499719934958,-1.5627369707238234e-05,-0.00014250434669738012,-5.786964420352062e-19
53,53.0,"{'time': 53.0, 'dt': 1.0, 'elapsed_time': 53.0, 'temperature': 299.9983745701002, 'magnetic': 4.9906974790612066e-05, 'laser_power': 1.0007376656449276, 'pressure': 101325.57193641238, 'humidity': 44.63515086307812}","{'white': -2.3817374397466523e-05, 'random_walk': -2.353737979804004e-06, 'flicker': 1.0645131513852504e-05, 'laser_phase': -8.838307190852102e-07, 'qpn': 1.414615567635417e-14, 'temperature': -3.250859799550199e-08, 'zeeman': -4.651260469396804e-10, 'blackbody': -1.7554500248908996e-08, 'aging': 2.6500000000000002e-08, 'total': -1.6433839792648433e-05}",429228004229873.0,-0.00015893818649002854,0.5000499319038223,0.4999500680961777,429228004229873.0,-0.0002496595191114892,-0.00026669155653866503,-1.4302787245804429e-05,-0.0001446353992442241,-5.8164778777524515e-19
54,54.0,"{'time': 54.0, 'dt': 1.0, 'elapsed_time': 54.0, 'temperature': 300.01089801002263, 'magnetic': 4.992530847966055e-05, 'laser_power': 1.0008766605668808, 'pressure': 101325.58707535792, 'humidity': 44.642452065471126}","{'white': 0.00010127158178198286, 'random_walk': -2.198308652135538e-06, 'flicker': 1.133940040446327e-05, 'laser_phase': 8.459936318785398e-08, 'qpn': 2.5317927424254126e-18, 'temperature': 2.179602004525805e-07, 'zeeman': -3.734576016972552e-10, 'blackbody': 1.1770492179737091e-07, 'aging': 2.7e-08, 'total': 0.00011085956456214923}",429228004229873.0,-3.3775834682074876e-05,0.5000106109914098,0.4999893890085902,429228004229873.0,-5.305495704890917e-05,-0.00013465687681304744,-7.727984634886159e-06,-2.6047850047188715e-05,-1.2360553488139975e-19
55,55.0,"{'time': 55.0, 'dt': 1.0, 'elapsed_time': 55.0, 'temperature': 299.99356981580934, 'magnetic': 4.9959198651438066e-05, 'laser_power': 1.00078418423933, 'pressure': 101326.62191800523, 'humidity': 44.728270769285466}","{'white': -7.215580335428475e-05, 'random_walk': -1.8818143904622297e-06, 'flicker': 9.719027371949496e-06, 'laser_phase': 3.3313808308960763e-06, 'qpn': 4.720064707425727e-14, 'temperature': -1.2860368381325316e-07, 'zeeman': -2.0400674280967982e-10, 'blackbody': -6.944375653858185e-08, 'aging': 2.75e-08, 'total': -6.115796094179541e-05}",429228004229873.0,-8.720581098898413e-05,0.5000273965135016,0.4999726034864984,429228004229873.0,-0.00013698256750793725,-0.00013609423270980871,-7.827071276266183e-06,-7.937873971271794e-05,-3.191370697112676e-19
56,56.0,"{'time': 56.0, 'dt': 1.0, 'elapsed_time': 56.0, 'temperature': 300.00465840596655, 'magnetic': 4.9884116970925444e-05, 'laser_power': 1.0001887692913716, 'pressure': 101327.18505112166, 'humidity': 44.746842815157116}","{'white': 3.858465525565008e-05, 'random_walk': -2.6448716001569973e-06, 'flicker': 3.185067274837457e-06, 'laser_phase': 1.895762889131705e-06, 'qpn': 7.882476754414154e-15, 'temperature': 9.316811933103964e-08, 'zeeman': -5.794151453727929e-10, 'blackbody': 5.031195629119873e-08, 'aging': 2.8000000000000003e-08, 'total': 4.119151448782159e-05}",429228004229873.0,-3.8187225224896356e-05,0.5000119968706216,0.49998800312937836,429228004229873.0,-5.998435310808348e-05,-8.90557402362802e-05,-5.4929578006370145e-06,-3.269426742425934e-05,-1.3974939313595873e-19
57,57.0,"{'time': 57.0, 'dt': 1.0, 'elapsed_time': 57.0, 'temperature': 300.00561591876686, 'magnetic': 4.9713134863100264e-05, 'laser_power': 1.000643050067582, 'pressure': 101327.36856026834, 'humidity': 44.69638442463325}","{'white': 4.801434033916109e-05, 'random_walk': -4.38945758713119e-06, 'flicker': 7.5037529551446145e-06, 'laser_phase': 7.232324306830677e-07, 'qpn': -3.331292053243434e-14, 'temperature': 1.1231837533728141e-07, 'zeeman': -1.434325684498691e-09, 'blackbody': 6.065362578477859e-08, 'aging': 2.85e-08, 'total': 5.205190577998222e-05}",429228004229873.0,1.935763835572288e-05,0.4999939186185552,0.5000060813814448,429228004229873.0,3.04069072239177e-05,-1.5223763719831584e-05,-1.8044037275585497e-06,2.116204208328143e-05,7.084092119868602e-20
58,58.0,"{'time': 58.0, 'dt': 1.0, 'elapsed_time': 58.0, 'temperature': 299.9961137809461, 'magnetic': 4.9748112537642906e-05, 'laser_power': 1.000637130963381, 'pressure': 101327.17510347007, 'humidity': 44.69728232273729}","{'white': -4.71524807449949e-05, 'random_walk': -4.12574038277467e-06, 'flicker': 7.015711651411371e-06, 'laser_phase': -4.6500488449656383e-07, 'qpn': -3.1046480419788257e-15, 'temperature': -7.772438107849667e-08, 'zeeman': -1.2594373117854805e-09, 'blackbody': -4.197035024366379e-08, 'aging': 2.9e-08, 'total': -4.481946853259336e-05}",429228004229873.0,-2.3657426449311926e-05,0.5000074321997133,0.4999925678002866,429228004229873.0,-3.716099856679311e-05,-2.878172047444241e-05,-2.488057909383979e-06,-2.1169368539927945e-05,-8.657636081659655e-20
